filename,combination,dry,normal,oily
dry_2c43ed302a353bb5ddff_jpg.rf.0c41e2bad4442b948510e1b26b0a623a.jpg,0,1,0,0
combination_-_1630d6927725332d79ae_jpg.rf.6a1deb8a8097b1b583f066e3809763de.jpg,1,0,0,0
oily_new_2e0e0f3bda16dc9f2867_jpg.rf.b0b9aa5f05f5202b8a4ac1b49324d720.jpg,0,0,0,1
oily_new_cf0fcd52c1223ad115db_jpg.rf.187b53531c48c43ade1b8e900fe77bcd.jpg,0,0,0,1
combination_-_470953de6aa655f4fe79_jpg.rf.6ada3d82e7cb3c62be8701a5e9de2b4e.jpg,1,0,0,0
normal_new_3f7683e7fa8694272ae7_jpg.rf.ff858639460b093e7edaf7e170828304.jpg,0,0,1,0
oily_a8cac3505a92ed80a1b3_jpg.rf.0e879030f0247268aedb67ebc196e024.jpg,0,0,0,1
combination_-_52ade210840c93222309_jpg.rf.f58650b2a0ff745ab31f69576a6585c1.jpg,1,0,0,0
oily_new_c87083cc39d391b101b4_jpg.rf.99062b0b844a0e6fe0dbc49615b0ba47.jpg,0,0,0,1
dry_new_389cae986fcb438ab47f_jpg.rf.f50e87ddb7fa6434aff083a01e56e0eb.jpg,0,1,0,0
dry_new_68a0394b89915f31faf4_jpg.rf.c58b48c3af0d25a840a421e2858163fc.jpg,0,1,0,0
oily_new_d532db664a812db9a58b_jpg.rf.52663aa46e3623627997a39a8f748af0.jpg,0,0,0,1
dry_new_66296345fa95eef88974_jpg.rf.58e0429bae4afa1c8f499f917cfcab5f.jpg,0,1,0,0
oily_c392cc836eba0b4108a7_jpg.rf.9fcd44f98591134b8e275db91352de83.jpg,0,0,0,1
combination_-_0bc5ca1194a13cfd7b9a_jpg.rf.cdacbf28f49e09628ac3932cedb75aa1.jpg,1,0,0,0
dry_new_26f9e535baaaa884ab77_jpg.rf.8439274d87681a99d4347b45d1d02742.jpg,0,1,0,0
oily_bd2ce005a0888ff4b390_jpg.rf.6affee7cb21cf56994bd50ffa64fefcb.jpg,0,0,0,1
normal_4dd9029879ca290f3652_jpg.rf.27d7ec3efc996a896db9765a0fa8cea4.jpg,0,0,1,0
normal_5b626497d5584e6934f7_jpg.rf.caff978ebd508474d22b558b52b0b5c7.jpg,0,0,1,0
combination_-_00554fe9c8655bcc80a2_jpg.rf.58b2c6924881ac5ccfbb1d3ff9fc3ec6.jpg,1,0,0,0
oily_new_d67bb739240a6c48f529_jpg.rf.28241bccdf1bc1752d7b56bbb70d457b.jpg,0,0,0,1
dry_new_314b73918088616fc78b_jpg.rf.ae1c2c8c1c277b7899afe77eea5f6242.jpg,0,1,0,0
combination_-_1768fe7ffa3fab052704_jpg.rf.dca4b9551fbb21e8bfc6f3ed1465ba69.jpg,1,0,0,0
oily_90f7a465fd6a20c63d52-Copy_jpg.rf.ea9e37e9b560f9671a25516d8f78a0c8.jpg,0,0,0,1
oily_new_dbc7e24ff9fddfd95bcd_jpg.rf.53f79baa0848073572ecb554aec844dc.jpg,0,0,0,1
combination_-_1e392d0a8129fd9894e7_jpg.rf.f6f3062305c753cc98ff28270bdc1963.jpg,1,0,0,0
combination_-_02d714d2f896af17f379_jpg.rf.52ea76ad081dc999c338d2f64cd6233e.jpg,1,0,0,0
oily_new_db031754b65348e2ba0f_jpg.rf.67d017bc2bafba6ea7ea9e9016b89c85.jpg,0,0,0,1
dry_31dc5805e43b23d34f97_jpg.rf.54015b7e039d72af6cefa44ed45c3148.jpg,0,1,0,0
oily_new_ceeb19a980dc9358a64e_jpg.rf.8178015d41796557bcd35772e43e051c.jpg,0,0,0,1
oily_2a1b7caf0095ebe6658e-Copy_jpg.rf.427e765279205aa7abb4aac1f5cb6e58.jpg,0,0,0,1
dry_new_652a087f0622a899f4d1_jpg.rf.323ecba5dd775d51f231f03e9c0c9b74.jpg,0,1,0,0
oily_c11e53c6e3595bfab5a7_jpg.rf.eaa29f61548fa08cd5a377ed2c6c98e4.jpg,0,0,0,1
oily_new_ce294a43bc6b4427a15a_jpg.rf.fa1a6ced1f0c5b758fbd3fb57319e3d8.jpg,0,0,0,1
combination_-_470953de6aa655f4fe79_jpg.rf.0f01450f71640cc0e6ad38b3d505b3d1.jpg,1,0,0,0
oily_new_cf0fcd52c1223ad115db_jpg.rf.ae087a9c3f61ae421fb6c1c37510d4df.jpg,0,0,0,1
oily_a8cac3505a92ed80a1b3_jpg.rf.f5dd573ac98dc7d9ed348c484f77ec0d.jpg,0,0,0,1
normal_new_50fa8991afb8f249a39c_jpg.rf.e8b6cc55d9dc831578878899efc333d7.jpg,0,0,1,0
dry_new_2a4892b26c51419bc89a_jpg.rf.fec44cf0f115d0df0208b22c345670e5.jpg,0,1,0,0
combination_-_470953de6aa655f4fe79_jpg.rf.19e5631fe8684893f709bec52dfdea2a.jpg,1,0,0,0
oily_new_dc24c021409042933cfa_jpg.rf.fc2cf94a8fe0032286221286cff0a104.jpg,0,0,0,1
oily_919663e06b624737aa6a_jpg.rf.205a82d20d83a78ab9f1892650957709.jpg,0,0,0,1
dry_new_58ed1b8418d327b01168_jpg.rf.0d0702ebd303b4fc28c042379c29ccd5.jpg,0,1,0,0
dry_new_7b3ccbeadcb58321fc5a_jpg.rf.c88c8c067c790d95e9f997acbd1607ae.jpg,0,1,0,0
dry_30864bfb2652861394ad_jpg.rf.bb3bbe82ef03f53380f293115e014161.jpg,0,1,0,0
dry_new_66296345fa95eef88974_jpg.rf.995f0751c171a79d048b7f1b5409a224.jpg,0,1,0,0
normal_5db2cb8cae559419e425_jpg.rf.eebf10496d310aa89ec791afb2ed6df7.jpg,0,0,1,0
combination_-_0ee49c61b5d7077a7320_jpg.rf.f892c0eb55b451ef89ec0547a4366c78.jpg,1,0,0,0
normal_new_6817542b8e5374ccef6c_jpg.rf.0a02a774c4bf9e90650f1e082a980665.jpg,0,0,1,0
normal_new_40d1aee40b093e83b16c_jpg.rf.bf7a06a5a2c067cfe0fa664ecd0a5626.jpg,0,0,1,0
combination_-_062c80f36a0f7484d2f0_jpg.rf.a21b2fc64467168054e92210c9475288.jpg,1,0,0,0
normal_new_3a9aef121f54bea1361b_jpg.rf.15a93d7b411ded4b2c91ae6a183e80c3.jpg,0,0,1,0
oily_new_9a0e986edfee444798ec_jpg.rf.67729e15d4022f60660db4345a728c5f.jpg,0,0,0,1
combination_-_1ab5aa9d9e4453f71811_jpg.rf.2d8bb7dc3af914946e7d1d9557b08e50.jpg,1,0,0,0
dry_3260661cf07d2a359135_jpg.rf.d6bc3db1daa61f8247c5dd62c018be87.jpg,0,1,0,0
oily_2239669500aee2fce5be_jpg.rf.8029a3b837d9a40d792c5f4b75061ad7.jpg,0,0,0,1
combination_-_018efac25551bffcc29b_jpg.rf.e2e5befffbe978c5fcd1368922c7611a.jpg,1,0,0,0
oily_90f7a465fd6a20c63d52-Copy_jpg.rf.f8505cc97f5693394db1a357c2359529.jpg,0,0,0,1
oily_2a1b7caf0095ebe6658e-Copy_jpg.rf.6f20300a7f06c97e175a9f00b0dd6e9e.jpg,0,0,0,1
dry_2e146ad87fce1456587f_jpg.rf.e4e9d4f3e8c7079ecd8d2fc255caa28d.jpg,0,1,0,0
oily_9fd7382c20e1e7bc5bf6-Copy_jpg.rf.653e21738e42b98e92b28823d42034b9.jpg,0,0,0,1
normal_7c7f872e38b71e818f79_jpg.rf.9decf96af40a92d35e7c5fcd0e54fff4.jpg,0,0,1,0
combination_-_46a2fef2ebeb638f066c_jpg.rf.ee74df7e1b9030e6014c36f9bb4ffa01.jpg,1,0,0,0
oily_bd2ce005a0888ff4b390_jpg.rf.5f7d8e0f6e0601c2839ed61b755ed40b.jpg,0,0,0,1
oily_new_cf17ce0216025f36c112_jpg.rf.81c392a246f8d0b08b4170b372cb6dc6.jpg,0,0,0,1
oily_919663e06b624737aa6a_jpg.rf.0badde8ea83ce482364a58500f38b06d.jpg,0,0,0,1
combination_-_16d06db206b821a754a4_jpg.rf.2d6cbe40d26e7b2e618b6b8b04256c40.jpg,1,0,0,0
oily_new_4252a3be69a3a79e6189_jpg.rf.12617a23b60c110c3052419e79444048.jpg,0,0,0,1
dry_new_5b7d30440eab2e9c4cb5_jpg.rf.bbe5d80782550f7541921098d70ae717.jpg,0,1,0,0
oily_new_cfc0c3668500e057b598_jpg.rf.1502670030d1797c6de33c87b190a4da.jpg,0,0,0,1
oily_cf12c7ef95642afe5718_jpg.rf.b23a6153f3f6d06d10b1060498f11c84.jpg,0,0,0,1
dry_new_58a9c8b29a7717d5b9d7_jpg.rf.566f0957b56b7397311b4bcd9ccd8768.jpg,0,1,0,0
oily_new_cf17ce0216025f36c112_jpg.rf.94d26ae7f227bdc0c2a353a7751feb98.jpg,0,0,0,1
normal_395d1bf0d8df796280dd_jpg.rf.0049d96732848044e57f4aed657063ac.jpg,0,0,1,0
dry_39d101c3cfe6b57e9988_jpg.rf.871e5cf76e60a71cf4835dd940000806.jpg,0,1,0,0
dry_37d136436bc72a7af32b_jpg.rf.5787b68c470e86131fedaacf896f0d4f.jpg,0,1,0,0
dry_new_3ad612875b4d38776ba5_jpg.rf.1f67f4690092fa0a5e094bb6b357d1cc.jpg,0,1,0,0
dry_new_742040d9aee6db1e9820_jpg.rf.6dce0646d4ecdb6a71a87de01ca3824a.jpg,0,1,0,0
oily_9e898820f79dbb5abecb-Copy_jpg.rf.582eb387c37b55d8f8d6ddb669f47802.jpg,0,0,0,1
oily_919663e06b624737aa6a_jpg.rf.5a2d7ac9463659b81a55d0bf80b8f4c0.jpg,0,0,0,1
normal_new_67d55bf13c24b1c824c1_jpg.rf.07034d14fa81b601ba7006e1bc09f2db.jpg,0,0,1,0
oily_new_dce86e1177c8dc2a7769_jpg.rf.50f9d92985804f9e85488f458b0e0100.jpg,0,0,0,1
oily_bc7421ba9af3081971f9_jpg.rf.fc13881d1fb23d5ebf22400aeacaaefb.jpg,0,0,0,1
oily_new_b3104f9f3ebbf005e811_jpg.rf.27693757c0c6ec442bc6f16676c8c999.jpg,0,0,0,1
dry_new_58a9c8b29a7717d5b9d7_jpg.rf.086e16e5f738ea29136383ad7966bc6f.jpg,0,1,0,0
oily_8dd9233c498bd5d0533e-Copy_jpg.rf.b3e35f96560876374d0cdcc45dcd961c.jpg,0,0,0,1
normal_bd481c683c08a6f47c93_jpg.rf.4735f163ed15c83fe6a29c0f6da17942.jpg,0,0,1,0
dry_new_3916564209d7719df84c_jpg.rf.b30a6de917c5658fcdfe924a776b17d3.jpg,0,1,0,0
oily_new_a0402f5ea83540e89b97_jpg.rf.2ff69effbb70c7c0944fa394d1ecef43.jpg,0,0,0,1
normal_new_4ff587194fe1f98363c1_jpg.rf.83a6633a51783b8d13cdcaef0701869e.jpg,0,0,1,0
combination_-_521daea6361ad117d09e_jpg.rf.c1ebfd3fe92cd5dba59bf5e28dea6f7e.jpg,1,0,0,0
oily_new_d9ac51cee2ed4d1ad952_jpg.rf.d1134b0c2793faef0542b317d42a6d99.jpg,0,0,0,1
oily_24d08ed2b8ccac9d7643-Copy_jpg.rf.b6a7d83d6bb127656883706c42f37f15.jpg,0,0,0,1
dry_new_322b4d73f67831a42bb3_jpg.rf.fa7315bae6b2ddf884ef1461102789d7.jpg,0,1,0,0
dry_346476f57aeed2b4074f_jpg.rf.7ec680141a0c05fa615836029bea4671.jpg,0,1,0,0
oily_285f866bedc8a399e435-Copy_jpg.rf.44590c02ee1b36bed67bf65d9c7f615f.jpg,0,0,0,1
oily_new_cfc0c3668500e057b598_jpg.rf.8d404123d0038c0d892ceab5c65d6760.jpg,0,0,0,1
oily_288bba0facf1ac7da152-Copy_jpg.rf.d00ed91f6cb00fa9c93f4b62d36f7009.jpg,0,0,0,1
oily_new_cf87f127ebe281a60a45_jpg.rf.d7a5f397b960a3d1a7df9e79a944588e.jpg,0,0,0,1
oily_becf62854f4ab78c56ae_jpg.rf.177c14183955cddc8718b7e3242a0db3.jpg,0,0,0,1
dry_26175c7d05e99f703b8c_jpg.rf.be336daf6ba740680758ebe2d53c850e.jpg,0,1,0,0
oily_b682812ac5e6d92232ea_jpg.rf.f88be1944cf7fbd0eac0108056e9596a.jpg,0,0,0,1
oily_16ee8079dd45e929ea95-Copy_jpg.rf.f61d6350edb7a7cd98d109b63ab4df81.jpg,0,0,0,1
combination_-_04f6e14e6e05e374978e_jpg.rf.09cb1f28fad9f63566b6b4a03a468b7e.jpg,1,0,0,0
combination_-_1f4f7a6369c105d1c719_jpg.rf.bc6f7108e70fe9422eed900d22efa58b.jpg,1,0,0,0
normal_new_606d1ea4beefb145971f_jpg.rf.c19cfdc20f85e93c55b94ca2fc9c0d26.jpg,0,0,1,0
dry_new_42c2581dda359661d382_jpg.rf.37486ce52e40e8faf146f3d2ba108bbd.jpg,0,1,0,0
normal_c13a583fe32d851c6dfc_jpg.rf.e174e861a4c6357cde464d7909a300b1.jpg,0,0,1,0
oily_new_c99c836cf1402517fe29_jpg.rf.a3fe333f7f39ace8b4d05f634384c659.jpg,0,0,0,1
normal_new_5227657998f8fb6a8967_jpg.rf.073748f020b2cbb91a94830b4bf123f4.jpg,0,0,1,0
oily_32f8b095bbecc51c94ac-Copy_jpg.rf.52f797372202189762e0a2bab5f9ed11.jpg,0,0,0,1
normal_c06958ded36667fda5b5_jpg.rf.02e6d9df88b23366fea447e18612f6cd.jpg,0,0,1,0
dry_new_45ae8893c47e781be2f8_jpg.rf.95dfaa96b138ef5261883d0ec382487b.jpg,0,1,0,0
normal_389351d8800fa5f2ad15_jpg.rf.9b52457975cf219bc960f8360c84a9b9.jpg,0,0,1,0
oily_new_c5e0903ff22351b97d32_jpg.rf.aacd3c4d06205bb0a99f67d9258742e2.jpg,0,0,0,1
oily_new_c66da0a6c580a667b58d_jpg.rf.5ed97a98d65a97c6d6e5ad82daf2a113.jpg,0,0,0,1
oily_2239669500aee2fce5be_jpg.rf.fda6084e053220ccf8865b4154a2af34.jpg,0,0,0,1
normal_7c7f872e38b71e818f79_jpg.rf.91cdc6b2f4a6ebfd860f58cce495276f.jpg,0,0,1,0
normal_new_5fbe385e0a3f5e14abb4_jpg.rf.ebb64d29cd79accb3859da407a970320.jpg,0,0,1,0
dry_37d7c7bd92be29df6dea_jpg.rf.097a9aa9ba7e0b26690e3a3529778792.jpg,0,1,0,0
normal_c07ed8368fa0067dc0bb_jpg.rf.659d29ed9a4a4644c5fe4b255ec3b85d.jpg,0,0,1,0
oily_cf0d6fdde3c32affaffc_jpg.rf.781471a5fb06c0a1026ef3d3db5b7efb.jpg,0,0,0,1
dry_new_3e272674d4fc2521b882_jpg.rf.9edb4e0fdec910d5348188004159e51a.jpg,0,1,0,0
oily_cf0d6fdde3c32affaffc_jpg.rf.68e69a1cde865f0fe72a7f1bb07b2569.jpg,0,0,0,1
normal_new_569f79bb2a66a95b0faf_jpg.rf.fda4caed27f9cecd4121eb9b9ca0cee7.jpg,0,0,1,0
combination_-_20cbdd782645dee899b8_jpg.rf.1a345bfa511194181e2da465372933a0.jpg,1,0,0,0
dry_new_389cae986fcb438ab47f_jpg.rf.c339c036e4ac771cb8d8cfe83f6d6128.jpg,0,1,0,0
combination_-_022e9480e895004ac3d1_jpg.rf.dcbe70ec0d4af712f974917671a5dc92.jpg,1,0,0,0
oily_new_c34c80b7486834a3e2f1_jpg.rf.475f3ee7dcfa5d690b9c818bcd4135a1.jpg,0,0,0,1
combination_-_1630d6927725332d79ae_jpg.rf.3f9435d0fc2ef5f5c4f0bf2664d16c23.jpg,1,0,0,0
oily_new_cfc0c3668500e057b598_jpg.rf.7b6b9888a83b89f98e516a46d77ad007.jpg,0,0,0,1
oily_new_c2843a92cdb47dbe3f9d_jpg.rf.4f40a9b7b6cd54d81ab1a9d770bc32c0.jpg,0,0,0,1
dry_new_767cd6fefa5934089e94_jpg.rf.2c6e55589c61c0e4d0b1cd6cf39f78f7.jpg,0,1,0,0
dry_new_353d9b7e73d03dfdff87_jpg.rf.cbab5111968403300b696c621e7b3e32.jpg,0,1,0,0
oily_24db908fd824a566526a-Copy_jpg.rf.0bd0d585d53b7b9187ca47d2e32ee53a.jpg,0,0,0,1
oily_new_dd2bd0345075c22f1cc6_jpg.rf.0ec0545705a297e75da1a366bb8b11af.jpg,0,0,0,1
normal_bb4f2d5f603fc1249929_jpg.rf.a9d9238c977e4d1e6cb9b1b9ad2d7083.jpg,0,0,1,0
dry_new_2dcc40ff0a72824e8243_jpg.rf.2a7b0f5d63c9c4f4c3228e3471c01883.jpg,0,1,0,0
oily_cac973b3263075974cbc_jpg.rf.427ae63c039498a28eb281f9b011cbf9.jpg,0,0,0,1
oily_new_cf5299f3a6cf3eac4e28_jpg.rf.daf69a52a57a22994b876c70ad109003.jpg,0,0,0,1
dry_37d7c7bd92be29df6dea_jpg.rf.02ea3648d846c8476094488ad539bb57.jpg,0,1,0,0
dry_new_58ed1b8418d327b01168_jpg.rf.645c01d27c2733b1e62f363768e610de.jpg,0,1,0,0
normal_new_56ef66bbff36af15a5d4_jpg.rf.eae6011ca93bddccc6af2af5d6c6d1bc.jpg,0,0,1,0
combination_-_20cbdd782645dee899b8_jpg.rf.0e12bb05217f4d49595561853aea47c9.jpg,1,0,0,0
combination_-_0b1a47e9eaa155a8b8db_jpg.rf.c643fe1595906ac9e8dfc55f2b8ddeb3.jpg,1,0,0,0
oily_new_c5e0903ff22351b97d32_jpg.rf.9438486f48872e9a6647fe7a06501be8.jpg,0,0,0,1
dry_new_7f7a4504b984c3a75c96_jpg.rf.83082ec76c4818a24e888a9f47c687d2.jpg,0,1,0,0
dry_new_dc9bfecafa345150460d_jpg.rf.ab8910b1753a06cfcf9c320f00367a59.jpg,0,1,0,0
normal_new_63fc2bbac73692d021fb_jpg.rf.35e2f0945c352caad1fdd7987c908c4b.jpg,0,0,1,0
combination_-_1ab5aa9d9e4453f71811_jpg.rf.a85ad12e64309fdfb2058fa5eae0e324.jpg,1,0,0,0
oily_new_cf3363c5ef237d3b677f_jpg.rf.d231b6db4d20d1edd8a815e66263628e.jpg,0,0,0,1
dry_new_2bddd78fa22d16a19699_jpg.rf.8d3cd166828d6efd3123bb0a135f75d8.jpg,0,1,0,0
combination_-_474678d38cafb882d21b_jpg.rf.ad33f98d4253e39a5ad5b367cd26ca02.jpg,1,0,0,0
dry_new_781360a0c4381d4a7a28_jpg.rf.1ba3300f778a9f3aec699c25cb4eefea.jpg,0,1,0,0
oily_new_dce86e1177c8dc2a7769_jpg.rf.0acf50c227b30b51cf5eeba8230a9fd0.jpg,0,0,0,1
oily_92a41a749815a867a157-Copy_jpg.rf.546955a975dd1d965ce988d2b5122fba.jpg,0,0,0,1
oily_c11e53c6e3595bfab5a7_jpg.rf.8b192f7313b0ed3b50d2a567bf22a866.jpg,0,0,0,1
oily_bd2ce005a0888ff4b390_jpg.rf.3a742bea1c40f245e794b19092c13029.jpg,0,0,0,1
dry_new_dc9bfecafa345150460d_jpg.rf.b2542864c1083f1c4f2b3c77010e21bf.jpg,0,1,0,0
normal_new_50fa8991afb8f249a39c_jpg.rf.37592d8aefdfc01bd308b2532ce1d056.jpg,0,0,1,0
dry_37d7c7bd92be29df6dea_jpg.rf.0bd810193afe23756098c4fe7ac3336b.jpg,0,1,0,0
oily_new_dd2bd0345075c22f1cc6_jpg.rf.129b52a26c65c2b6d58b7d19016291b2.jpg,0,0,0,1
dry_37d136436bc72a7af32b_jpg.rf.203348ee1475d229dc06fca5c26f849d.jpg,0,1,0,0
dry_new_45ae8893c47e781be2f8_jpg.rf.3836f17758e8c2f94b5ff6ff9655e377.jpg,0,1,0,0
normal_new_62648318406b91b7d79a_jpg.rf.f355ddaa950989fc0928d1b8df93b6c6.jpg,0,0,1,0
oily_27e6c317dd364370ac36-Copy_jpg.rf.b3bebd8ea3c9a2f449c28c5cecd65162.jpg,0,0,0,1
dry_new_3f50ac6736bc39c87de8_jpg.rf.a72f96a077bd5c29c18ad8d314bcdd19.jpg,0,1,0,0
dry_new_2bddd78fa22d16a19699_jpg.rf.98864f4b809d22b476f97093003221cb.jpg,0,1,0,0
oily_24db908fd824a566526a-Copy_jpg.rf.68f9ffe3b96a36888250a652a045d040.jpg,0,0,0,1
combination_-_0bc5ca1194a13cfd7b9a_jpg.rf.d38746ec341bda3bee8ee83acfc07e05.jpg,1,0,0,0
normal_new_5227657998f8fb6a8967_jpg.rf.9eebf57289d319242fd5e195fbe1781f.jpg,0,0,1,0
dry_370a934b88971b9ffee9_jpg.rf.9603239de3bcbdd719d8df5bfe5c0d51.jpg,0,1,0,0
normal_389351d8800fa5f2ad15_jpg.rf.eb1fdcfddec34f2fdacb1a04d8c8b07c.jpg,0,0,1,0
oily_new_c4785e578e08cdbb7232_jpg.rf.2f6e9ed1fe8d7f4d028208b695fe8977.jpg,0,0,0,1
oily_ffefb613dd6a94820a82_jpg.rf.1c986c7dd099517bc9ee062ab7294e58.jpg,0,0,0,1
dry_new_304f2b10f7620ed96c50_jpg.rf.26c3a78ecc630fe8b698ae5532779ac8.jpg,0,1,0,0
combination_-_232d032397ded0ada729_jpg.rf.187b94c2bd1eb2e730ac00cf10241b9d.jpg,1,0,0,0
oily_new_c4785e578e08cdbb7232_jpg.rf.2645df65892193d713d1412b8de9fa38.jpg,0,0,0,1
normal_395d1bf0d8df796280dd_jpg.rf.ef5acc8adb7db1141a67a02fdd474a02.jpg,0,0,1,0
normal_c35e8cd457b0201dc14e_jpg.rf.6e161a7b3cd08191a59234b849d1b8a5.jpg,0,0,1,0
oily_new_dce86e1177c8dc2a7769_jpg.rf.0adecd41469617456932759884722b48.jpg,0,0,0,1
combination_-_4aff4138367841f5e5ae_jpg.rf.84f94df8fccf83cfcf01bdf48a768d3d.jpg,1,0,0,0
normal_new_43f806d087fe1c5c7d98_jpg.rf.212a1aeaacbf5ca83774500fb874c4de.jpg,0,0,1,0
normal_73f240a2b213ce4058ab_jpg.rf.75aa3ef487330bdbfcf1668847656d34.jpg,0,0,1,0
normal_4d114b6d07dc2bec6c32_jpg.rf.3e7d2dfcb39d1afebc29f1e15807d85c.jpg,0,0,1,0
combination_-_03eaed49789836b35054_jpg.rf.9b84075021f148be277bfd82dfddf782.jpg,1,0,0,0
normal_bcdf8633e71ef6c498ae_jpg.rf.e7742af736884bd1c16080aa80b0f48f.jpg,0,0,1,0
normal_4d114b6d07dc2bec6c32_jpg.rf.72f6221439aa725a2c0607306458edfb.jpg,0,0,1,0
combination_-_52e0e01835cc82286c82_jpg.rf.5ff1ac42216e8bd006d153c832c3cdfe.jpg,1,0,0,0
normal_c06958ded36667fda5b5_jpg.rf.7e0f4bbf1b14abb9059d39a9f452d32b.jpg,0,0,1,0
oily_c6a4c3ee2287d0683c9a_jpg.rf.0ff9105410fb91150b9dc4817ae7872f.jpg,0,0,0,1
oily_37111b6f26848bd7803e_jpg.rf.55b7f6c2e84b467c4d8d77aaeac6c5f2.jpg,0,0,0,1
combination_-_4992ffac73c373ce321f_jpg.rf.5bb4a45fa7dc5840ba17d109f46b5a6c.jpg,1,0,0,0
dry_new_58939ae79285792df739_jpg.rf.5221a17f8912f75c16fda7de3d417fac.jpg,0,1,0,0
combination_-_474678d38cafb882d21b_jpg.rf.c8352f1268df00368b63fb7e54f8a3d6.jpg,1,0,0,0
oily_new_5b817a77d814dfbb6d9a_jpg.rf.f0812b69a5aa84575d9c754791aac426.jpg,0,0,0,1
oily_c11e53c6e3595bfab5a7_jpg.rf.7b5b03139155ef6073e38e3f30f68142.jpg,0,0,0,1
normal_395d1bf0d8df796280dd_jpg.rf.020a62da3451aeda0e1c696a8009ac5a.jpg,0,0,1,0
dry_new_73557e2b434e42de169b_jpg.rf.0bf0c48c0500bf5d4f4efc2eca19208d.jpg,0,1,0,0
combination_-_0ee49c61b5d7077a7320_jpg.rf.43164e91a2320a6c1519c8315ff62381.jpg,1,0,0,0
normal_bb2f7ae7c989534cdb84_jpg.rf.0f7390da0ee72ea212b5598f01925c59.jpg,0,0,1,0
oily_288bba0facf1ac7da152-Copy_jpg.rf.87cee17ef5f482bb2441469b04a2f8fa.jpg,0,0,0,1
dry_new_3e71336df6cc38f22455_jpg.rf.d2710108c267b0f4281fa51f84de982a.jpg,0,1,0,0
normal_new_622d0e878e2bfe41ee88_jpg.rf.5f90f65dda01c86246ab3c80bbe941f2.jpg,0,0,1,0
oily_new_ccbdd0432176d2553eaf_jpg.rf.71ba8424a5f310d5cdb68fbc7cde43c6.jpg,0,0,0,1
oily_2305f05613dbc8dd6b1d-Copy_jpg.rf.e4d2850e69f8b6a8470b7aeedbe87ba2.jpg,0,0,0,1
oily_37111b6f26848bd7803e_jpg.rf.8e809d12da65eeac6ac5e1e1a9866bd7.jpg,0,0,0,1
dry_new_57751d11b1b9267def08_jpg.rf.85e760b854e4cc1ad5154ca693d3913a.jpg,0,1,0,0
dry_new_322b4d73f67831a42bb3_jpg.rf.bb187200089abd18989a9b5bdd6df704.jpg,0,1,0,0
oily_36c5d08d77509e6853a8-Copy_jpg.rf.6e660c8d5da76df9d4be5df934074778.jpg,0,0,0,1
normal_bcdf8633e71ef6c498ae_jpg.rf.9e3e3a56ddab6fda9bc34518edbbfb08.jpg,0,0,1,0
oily_cac973b3263075974cbc_jpg.rf.35bcc2a20d46b38295d1231b90be113e.jpg,0,0,0,1
dry_new_3c5828aa56792df3ca6b_jpg.rf.4fd11f027b37d32f0beff5d2fc20f959.jpg,0,1,0,0
oily_new_cfecf350f8eca402121d_jpg.rf.fd8c10e89487307abd052956719508c9.jpg,0,0,0,1
dry_36f345ab7701ec91d330_jpg.rf.5d1222b1c536d08ff8dcb4829b6173af.jpg,0,1,0,0
normal_395d1bf0d8df796280dd_jpg.rf.a58c3e8c2887e189d0c9120f8cc5bd35.jpg,0,0,1,0
dry_new_3afa25b1fef6da425dd4_jpg.rf.edf04064c1ce3c76e7099d5c86891ad6.jpg,0,1,0,0
combination_-_201b7e7150236e27420c_jpg.rf.67a31a081beb21d3c4cfa5be039964c1.jpg,1,0,0,0
oily_new_2cdb581b88b7e8fd4441_jpg.rf.2c40135105710c643ba0880753403da7.jpg,0,0,0,1
dry_new_5ba28cd522f254fd98c2_jpg.rf.dcc14ecaacdbf0c9c80fefd121fadad5.jpg,0,1,0,0
normal_98257f981d1e9bd04395_jpg.rf.7e9f1fa2b15c9dfeffbd5847e8082b4c.jpg,0,0,1,0
normal_bf13648450f11b89968f_jpg.rf.585f5d620e6d80dba2bdc238df3a6f17.jpg,0,0,1,0
combination_-_4aff4138367841f5e5ae_jpg.rf.6fd6352bf659d5b2c7705f4477fe7d0f.jpg,1,0,0,0
normal_63627fb9ede3ae725326_jpg.rf.3269daec29ccce4f17a125f9b569ba51.jpg,0,0,1,0
oily_new_cff9b8a4ecfd3a63ff95_jpg.rf.86284540df2cca349041846c389fbbce.jpg,0,0,0,1
combination_-_0ff3730d63d8a6fd4d66_jpg.rf.a6249cc55879a301e5e2ac07fe936f3c.jpg,1,0,0,0
oily_2a1b7caf0095ebe6658e-Copy_jpg.rf.3159715df879cb0cded29a6472850827.jpg,0,0,0,1
oily_23c3f763dad8eee143f2-Copy_jpg.rf.94e224faa5e6e902254721494b3c4b88.jpg,0,0,0,1
combination_-_1f4f7a6369c105d1c719_jpg.rf.4d9889f00bc62535dbbe661b15932694.jpg,1,0,0,0
oily_32f8b095bbecc51c94ac-Copy_jpg.rf.02e50a8d30a58d4f6b30a04242903bfe.jpg,0,0,0,1
combination_-_232d032397ded0ada729_jpg.rf.755cab4f8cc823b34cb67ce68f0a8f9d.jpg,1,0,0,0
normal_5e7f3a2b459834070ba1_jpg.rf.c2f32d32eb330731f13cb8ae6e6d9317.jpg,0,0,1,0
oily_new_5c8dff33971574a2fc76_jpg.rf.2bc8c1eef2781a798165e0458010b81f.jpg,0,0,0,1
